,Disease,Disease_Labels
2109,Peptic_ulcer_diseae,33
2110,AIDS,1
2111,AIDS,1
2112,AIDS,1
2113,AIDS,1
2114,AIDS,1
2115,AIDS,1
2116,AIDS,1
2117,AIDS,1
2118,AIDS,1
2119,AIDS,1
2120,Diabetes,12
2121,Diabetes,12
2122,Diabetes,12
2123,Diabetes,12
2124,Diabetes,12
2125,Diabetes,12
2126,Diabetes,12
2127,Diabetes,12
2128,Diabetes,12
2129,Diabetes,12
2130,Gastroenteritis,17
2131,Gastroenteritis,17
2132,Gastroenteritis,17
2133,Gastroenteritis,17
2134,Gastroenteritis,17
2135,Gastroenteritis,17
2136,Gastroenteritis,17
2137,Gastroenteritis,17
2138,Gastroenteritis,17
2139,Gastroenteritis,17
2140,Bronchial_Asthma,6
2141,Bronchial_Asthma,6
2142,Bronchial_Asthma,6
2143,Bronchial_Asthma,6
2144,Bronchial_Asthma,6
2145,Bronchial_Asthma,6
2146,Bronchial_Asthma,6
2147,Bronchial_Asthma,6
2148,Bronchial_Asthma,6
2149,Bronchial_Asthma,6
2150,Hypertension,23
2151,Hypertension,23
2152,Hypertension,23
2153,Hypertension,23
2154,Hypertension,23
2155,Hypertension,23
2156,Hypertension,23
2157,Hypertension,23
2158,Hypertension,23
2159,Hypertension,23
2160,Migraine,30
2161,Migraine,30
2162,Migraine,30
2163,Migraine,30
2164,Migraine,30
2165,Migraine,30
2166,Migraine,30
2167,Migraine,30
2168,Migraine,30
2169,Migraine,30
2170,Cervical_spondylosis,7
2171,Cervical_spondylosis,7
2172,Cervical_spondylosis,7
2173,Cervical_spondylosis,7
2174,Cervical_spondylosis,7
2175,Cervical_spondylosis,7
2176,Cervical_spondylosis,7
2177,Cervical_spondylosis,7
2178,Cervical_spondylosis,7
2179,Cervical_spondylosis,7
2180,Paralysis_(brain_hemorrhage),32
2181,Paralysis_(brain_hemorrhage),32
2182,Paralysis_(brain_hemorrhage),32
2183,Paralysis_(brain_hemorrhage),32
2184,Paralysis_(brain_hemorrhage),32
2185,Paralysis_(brain_hemorrhage),32
2186,Paralysis_(brain_hemorrhage),32
2187,Paralysis_(brain_hemorrhage),32
2188,Paralysis_(brain_hemorrhage),32
2189,Paralysis_(brain_hemorrhage),32
2190,Jaundice,28
2191,Jaundice,28
2192,Jaundice,28
2193,Jaundice,28
2194,Jaundice,28
2195,Jaundice,28
2196,Jaundice,28
2197,Jaundice,28
2198,Jaundice,28
2199,Jaundice,28
2200,Malaria,29
2201,Malaria,29
2202,Malaria,29
2203,Malaria,29
2204,Malaria,29
2205,Malaria,29
2206,Malaria,29
2207,Malaria,29
2208,Malaria,29
2209,Malaria,29
2210,Chicken_pox,8
2211,Chicken_pox,8
2212,Chicken_pox,8
2213,Chicken_pox,8
2214,Chicken_pox,8
2215,Chicken_pox,8
2216,Chicken_pox,8
2217,Chicken_pox,8
2218,Chicken_pox,8
2219,Chicken_pox,8
2220,Dengue,11
2221,Dengue,11
2222,Dengue,11
2223,Dengue,11
2224,Dengue,11
2225,Dengue,11
2226,Dengue,11
2227,Dengue,11
2228,Dengue,11
2229,Dengue,11
2230,Typhoid,37
2231,Typhoid,37
2232,Typhoid,37
2233,Typhoid,37
2234,Typhoid,37
2235,Typhoid,37
2236,Typhoid,37
2237,Typhoid,37
2238,Typhoid,37
2239,Typhoid,37
2240,hepatitis_A,40
2241,hepatitis_A,40
2242,hepatitis_A,40
2243,hepatitis_A,40
2244,hepatitis_A,40
2245,hepatitis_A,40
2246,hepatitis_A,40
2247,hepatitis_A,40
2248,hepatitis_A,40
2249,hepatitis_A,40
2250,Hepatitis_B,19
2251,Hepatitis_B,19
2252,Hepatitis_B,19
2253,Hepatitis_B,19
2254,Hepatitis_B,19
2255,Hepatitis_B,19
2256,Hepatitis_B,19
2257,Hepatitis_B,19
2258,Hepatitis_B,19
2259,Hepatitis_B,19
2260,Hepatitis_C,20
2261,Hepatitis_C,20
2262,Hepatitis_C,20
2263,Hepatitis_C,20
2264,Hepatitis_C,20
2265,Hepatitis_C,20
2266,Hepatitis_C,20
2267,Hepatitis_C,20
2268,Hepatitis_C,20
2269,Hepatitis_C,20
2270,Hepatitis_D,21
2271,Hepatitis_D,21
2272,Hepatitis_D,21
2273,Hepatitis_D,21
2274,Hepatitis_D,21
2275,Hepatitis_D,21
2276,Hepatitis_D,21
2277,Hepatitis_D,21
2278,Hepatitis_D,21
2279,Hepatitis_D,21
2280,Hepatitis_E,22
2281,Hepatitis_E,22
2282,Hepatitis_E,22
2283,Hepatitis_E,22
2284,Hepatitis_E,22
2285,Hepatitis_E,22
2286,Hepatitis_E,22
2287,Hepatitis_E,22
2288,Hepatitis_E,22
2289,Hepatitis_E,22
2290,Alcoholic_hepatitis,3
2291,Alcoholic_hepatitis,3
2292,Alcoholic_hepatitis,3
2293,Alcoholic_hepatitis,3
2294,Alcoholic_hepatitis,3
2295,Alcoholic_hepatitis,3
2296,Alcoholic_hepatitis,3
2297,Alcoholic_hepatitis,3
2298,Alcoholic_hepatitis,3
2299,Alcoholic_hepatitis,3
2300,Tuberculosis,36
2301,Tuberculosis,36
2302,Tuberculosis,36
2303,Tuberculosis,36
2304,Tuberculosis,36
2305,Tuberculosis,36
2306,Tuberculosis,36
2307,Tuberculosis,36
2308,Tuberculosis,36
2309,Tuberculosis,36
2310,Common_Cold,10
2311,Common_Cold,10
2312,Common_Cold,10
2313,Common_Cold,10
2314,Common_Cold,10
2315,Common_Cold,10
2316,Common_Cold,10
2317,Common_Cold,10
2318,Common_Cold,10
2319,Common_Cold,10
2320,Pneumonia,34
2321,Pneumonia,34
2322,Pneumonia,34
2323,Pneumonia,34
2324,Pneumonia,34
2325,Pneumonia,34
2326,Pneumonia,34
2327,Pneumonia,34
2328,Pneumonia,34
2329,Pneumonia,34
2330,Dimorphic_hemmorhoids(piles),13
2331,Dimorphic_hemmorhoids(piles),13
2332,Dimorphic_hemmorhoids(piles),13
2333,Dimorphic_hemmorhoids(piles),13
2334,Dimorphic_hemmorhoids(piles),13
2335,Dimorphic_hemmorhoids(piles),13
2336,Dimorphic_hemmorhoids(piles),13
2337,Dimorphic_hemmorhoids(piles),13
2338,Dimorphic_hemmorhoids(piles),13
2339,Dimorphic_hemmorhoids(piles),13
2340,Heart_attack,18
2341,Heart_attack,18
2342,Heart_attack,18
2343,Heart_attack,18
2344,Heart_attack,18
2345,Heart_attack,18
2346,Heart_attack,18
2347,Heart_attack,18
2348,Heart_attack,18
2349,Heart_attack,18
2350,Varicose_veins,39
2351,Varicose_veins,39
2352,Varicose_veins,39
2353,Varicose_veins,39
2354,Varicose_veins,39
2355,Varicose_veins,39
2356,Varicose_veins,39
2357,Varicose_veins,39
2358,Varicose_veins,39
2359,Varicose_veins,39
2360,Hypothyroidism,26
2361,Hypothyroidism,26
2362,Hypothyroidism,26
2363,Hypothyroidism,26
2364,Hypothyroidism,26
2365,Hypothyroidism,26
2366,Hypothyroidism,26
2367,Hypothyroidism,26
2368,Hypothyroidism,26
2369,Hypothyroidism,26
2370,Hyperthyroidism,24
2371,Hyperthyroidism,24
2372,Hyperthyroidism,24
2373,Hyperthyroidism,24
2374,Hyperthyroidism,24
2375,Hyperthyroidism,24
2376,Hyperthyroidism,24
2377,Hyperthyroidism,24
2378,Hyperthyroidism,24
2379,Hyperthyroidism,24
2380,Hypoglycemia,25
2381,Hypoglycemia,25
2382,Hypoglycemia,25
2383,Hypoglycemia,25
2384,Hypoglycemia,25
2385,Hypoglycemia,25
2386,Hypoglycemia,25
2387,Hypoglycemia,25
2388,Hypoglycemia,25
2389,Hypoglycemia,25
2390,Osteoarthristis,31
2391,Osteoarthristis,31
2392,Osteoarthristis,31
2393,Osteoarthristis,31
2394,Osteoarthristis,31
2395,Osteoarthristis,31
2396,Osteoarthristis,31
2397,Osteoarthristis,31
2398,Osteoarthristis,31
2399,Osteoarthristis,31
2400,Arthritis,5
2401,Arthritis,5
2402,Arthritis,5
2403,Arthritis,5
2404,Arthritis,5
2405,Arthritis,5
2406,Arthritis,5
2407,Arthritis,5
2408,Arthritis,5
2409,Arthritis,5
2410,(vertigo)_Paroymsal__Positional_Vertigo,0
2411,(vertigo)_Paroymsal__Positional_Vertigo,0
2412,(vertigo)_Paroymsal__Positional_Vertigo,0
2413,(vertigo)_Paroymsal__Positional_Vertigo,0
2414,(vertigo)_Paroymsal__Positional_Vertigo,0
2415,(vertigo)_Paroymsal__Positional_Vertigo,0
2416,(vertigo)_Paroymsal__Positional_Vertigo,0
2417,(vertigo)_Paroymsal__Positional_Vertigo,0
2418,(vertigo)_Paroymsal__Positional_Vertigo,0
2419,(vertigo)_Paroymsal__Positional_Vertigo,0
2420,Acne,2
2421,Acne,2
2422,Acne,2
2423,Acne,2
2424,Acne,2
2425,Acne,2
2426,Acne,2
2427,Acne,2
2428,Acne,2
2429,Acne,2
2430,Urinary_tract_infection,38
2431,Urinary_tract_infection,38
2432,Urinary_tract_infection,38
2433,Urinary_tract_infection,38
2434,Urinary_tract_infection,38
2435,Urinary_tract_infection,38
2436,Urinary_tract_infection,38
2437,Urinary_tract_infection,38
2438,Urinary_tract_infection,38
2439,Urinary_tract_infection,38
2440,Psoriasis,35
2441,Psoriasis,35
2442,Psoriasis,35
2443,Psoriasis,35
2444,Psoriasis,35
2445,Psoriasis,35
2446,Psoriasis,35
2447,Psoriasis,35
2448,Psoriasis,35
2449,Psoriasis,35
2450,Impetigo,27
2451,Impetigo,27
2452,Impetigo,27
2453,Impetigo,27
2454,Impetigo,27
2455,Impetigo,27
2456,Impetigo,27
2457,Impetigo,27
2458,Impetigo,27
2459,Impetigo,27
2460,Fungal_infection,15
2461,Allergy,4
2462,GERD,16
2463,Chronic_cholestasis,9
2464,Drug_Reaction,14
2465,Peptic_ulcer_diseae,33
2466,AIDS,1
2467,Diabetes,12
2468,Gastroenteritis,17
2469,Bronchial_Asthma,6
2470,Hypertension,23
2471,Migraine,30
2472,Cervical_spondylosis,7
2473,Paralysis_(brain_hemorrhage),32
2474,Jaundice,28
2475,Malaria,29
2476,Chicken_pox,8
2477,Dengue,11
2478,Typhoid,37
2479,hepatitis_A,40
2480,Hepatitis_B,19
2481,Hepatitis_C,20
2482,Hepatitis_D,21
2483,Hepatitis_E,22
2484,Alcoholic_hepatitis,3
2485,Tuberculosis,36
2486,Common_Cold,10
2487,Pneumonia,34
2488,Dimorphic_hemmorhoids(piles),13
2489,Heart_attack,18
2490,Varicose_veins,39
2491,Hypothyroidism,26
2492,Hyperthyroidism,24
2493,Hypoglycemia,25
2494,Osteoarthristis,31
2495,Arthritis,5
2496,(vertigo)_Paroymsal__Positional_Vertigo,0
2497,Acne,2
2498,Urinary_tract_infection,38
2499,Psoriasis,35
2500,Impetigo,27
2501,Fungal_infection,15
2502,Allergy,4
2503,GERD,16
2504,Chronic_cholestasis,9
2505,Drug_Reaction,14
2506,Peptic_ulcer_diseae,33
2507,AIDS,1
2508,Diabetes,12
2509,Gastroenteritis,17
2510,Bronchial_Asthma,6
2511,Hypertension,23
2512,Migraine,30
2513,Cervical_spondylosis,7
2514,Paralysis_(brain_hemorrhage),32
2515,Jaundice,28
2516,Malaria,29
2517,Chicken_pox,8
2518,Dengue,11
2519,Typhoid,37
2520,hepatitis_A,40
2521,Hepatitis_B,19
2522,Hepatitis_C,20
2523,Hepatitis_D,21
2524,Hepatitis_E,22
2525,Alcoholic_hepatitis,3
2526,Tuberculosis,36
2527,Common_Cold,10
2528,Pneumonia,34
2529,Dimorphic_hemmorhoids(piles),13
2530,Heart_attack,18
2531,Varicose_veins,39
2532,Hypothyroidism,26
2533,Hyperthyroidism,24
2534,Hypoglycemia,25
2535,Osteoarthristis,31
2536,Arthritis,5
2537,(vertigo)_Paroymsal__Positional_Vertigo,0
2538,Acne,2
2539,Urinary_tract_infection,38
2540,Psoriasis,35
2541,Impetigo,27
2542,Fungal_infection,15
2543,Allergy,4
2544,GERD,16
2545,Chronic_cholestasis,9
2546,Drug_Reaction,14
2547,Peptic_ulcer_diseae,33
2548,AIDS,1
2549,Diabetes,12
2550,Gastroenteritis,17
2551,Bronchial_Asthma,6
2552,Hypertension,23
2553,Migraine,30
2554,Cervical_spondylosis,7
2555,Paralysis_(brain_hemorrhage),32
2556,Jaundice,28
2557,Malaria,29
2558,Chicken_pox,8
2559,Dengue,11
2560,Typhoid,37
2561,hepatitis_A,40
2562,Hepatitis_B,19
2563,Hepatitis_C,20
2564,Hepatitis_D,21
2565,Hepatitis_E,22
2566,Alcoholic_hepatitis,3
2567,Tuberculosis,36
2568,Common_Cold,10
2569,Pneumonia,34
2570,Dimorphic_hemmorhoids(piles),13
2571,Heart_attack,18
2572,Varicose_veins,39
2573,Hypothyroidism,26
2574,Hyperthyroidism,24
2575,Hypoglycemia,25
2576,Osteoarthristis,31
2577,Arthritis,5
2578,(vertigo)_Paroymsal__Positional_Vertigo,0
2579,Acne,2
2580,Urinary_tract_infection,38
2581,Psoriasis,35
2582,Impetigo,27
2583,Fungal_infection,15
2584,Allergy,4
2585,GERD,16
2586,Chronic_cholestasis,9
2587,Drug_Reaction,14
2588,Peptic_ulcer_diseae,33
2589,AIDS,1
2590,Diabetes,12
2591,Gastroenteritis,17
2592,Bronchial_Asthma,6
2593,Hypertension,23
2594,Migraine,30
2595,Cervical_spondylosis,7
2596,Paralysis_(brain_hemorrhage),32
2597,Jaundice,28
2598,Malaria,29
2599,Chicken_pox,8
2600,Dengue,11
2601,Typhoid,37
2602,hepatitis_A,40
2603,Hepatitis_B,19
2604,Hepatitis_C,20
2605,Hepatitis_D,21
2606,Hepatitis_E,22
2607,Alcoholic_hepatitis,3
2608,Tuberculosis,36
2609,Common_Cold,10
2610,Pneumonia,34
2611,Dimorphic_hemmorhoids(piles),13
2612,Heart_attack,18
2613,Varicose_veins,39
2614,Hypothyroidism,26
2615,Hyperthyroidism,24
2616,Hypoglycemia,25
2617,Osteoarthristis,31
2618,Arthritis,5
2619,(vertigo)_Paroymsal__Positional_Vertigo,0
2620,Acne,2
2621,Urinary_tract_infection,38
2622,Psoriasis,35
2623,Impetigo,27
2624,Fungal_infection,15
2625,Allergy,4
2626,GERD,16
2627,Chronic_cholestasis,9
2628,Drug_Reaction,14
2629,Peptic_ulcer_diseae,33
2630,AIDS,1
2631,Diabetes,12
2632,Gastroenteritis,17
2633,Bronchial_Asthma,6
2634,Hypertension,23
2635,Migraine,30
2636,Cervical_spondylosis,7
2637,Paralysis_(brain_hemorrhage),32
2638,Jaundice,28
2639,Malaria,29
2640,Chicken_pox,8
2641,Dengue,11
2642,Typhoid,37
2643,hepatitis_A,40
2644,Hepatitis_B,19
2645,Hepatitis_C,20
2646,Hepatitis_D,21
2647,Hepatitis_E,22
2648,Alcoholic_hepatitis,3
2649,Tuberculosis,36
2650,Common_Cold,10
2651,Pneumonia,34
2652,Dimorphic_hemmorhoids(piles),13
2653,Heart_attack,18
2654,Varicose_veins,39
2655,Hypothyroidism,26
2656,Hyperthyroidism,24
2657,Hypoglycemia,25
2658,Osteoarthristis,31
2659,Arthritis,5
2660,(vertigo)_Paroymsal__Positional_Vertigo,0
2661,Acne,2
2662,Urinary_tract_infection,38
2663,Psoriasis,35
2664,Impetigo,27
2665,Fungal_infection,15
2666,Allergy,4
2667,GERD,16
2668,Chronic_cholestasis,9
2669,Drug_Reaction,14
2670,Peptic_ulcer_diseae,33
2671,AIDS,1
2672,Diabetes,12
2673,Gastroenteritis,17
2674,Bronchial_Asthma,6
2675,Hypertension,23
2676,Migraine,30
2677,Cervical_spondylosis,7
2678,Paralysis_(brain_hemorrhage),32
2679,Jaundice,28
2680,Malaria,29
2681,Chicken_pox,8
2682,Dengue,11
2683,Typhoid,37
2684,hepatitis_A,40
2685,Hepatitis_B,19
2686,Hepatitis_C,20
2687,Hepatitis_D,21
2688,Hepatitis_E,22
2689,Alcoholic_hepatitis,3
2690,Tuberculosis,36
2691,Common_Cold,10
2692,Pneumonia,34
2693,Dimorphic_hemmorhoids(piles),13
2694,Heart_attack,18
2695,Varicose_veins,39
2696,Hypothyroidism,26
2697,Hyperthyroidism,24
2698,Hypoglycemia,25
2699,Osteoarthristis,31
2700,Arthritis,5
2701,(vertigo)_Paroymsal__Positional_Vertigo,0
2702,Acne,2
2703,Urinary_tract_infection,38
2704,Psoriasis,35
2705,Impetigo,27
2706,Fungal_infection,15
2707,Allergy,4
2708,GERD,16
2709,Chronic_cholestasis,9
2710,Drug_Reaction,14
2711,Peptic_ulcer_diseae,33
2712,AIDS,1
2713,Diabetes,12
2714,Gastroenteritis,17
2715,Bronchial_Asthma,6
2716,Hypertension,23
2717,Migraine,30
2718,Cervical_spondylosis,7
2719,Paralysis_(brain_hemorrhage),32
2720,Jaundice,28
2721,Malaria,29
2722,Chicken_pox,8
2723,Dengue,11
2724,Typhoid,37
2725,hepatitis_A,40
2726,Hepatitis_B,19
2727,Hepatitis_C,20
2728,Hepatitis_D,21
2729,Hepatitis_E,22
2730,Alcoholic_hepatitis,3
2731,Tuberculosis,36
2732,Common_Cold,10
2733,Pneumonia,34
2734,Dimorphic_hemmorhoids(piles),13
2735,Heart_attack,18
2736,Varicose_veins,39
2737,Hypothyroidism,26
2738,Hyperthyroidism,24
2739,Hypoglycemia,25
2740,Osteoarthristis,31
2741,Arthritis,5
2742,(vertigo)_Paroymsal__Positional_Vertigo,0
2743,Acne,2
2744,Urinary_tract_infection,38
2745,Psoriasis,35
2746,Impetigo,27
2747,Fungal_infection,15
2748,Allergy,4
2749,GERD,16
2750,Chronic_cholestasis,9
2751,Drug_Reaction,14
2752,Peptic_ulcer_diseae,33
2753,AIDS,1
2754,Diabetes,12
2755,Gastroenteritis,17
2756,Bronchial_Asthma,6
2757,Hypertension,23
2758,Migraine,30
2759,Cervical_spondylosis,7
2760,Paralysis_(brain_hemorrhage),32
2761,Jaundice,28
2762,Malaria,29
2763,Chicken_pox,8
2764,Dengue,11
2765,Typhoid,37
2766,hepatitis_A,40
2767,Hepatitis_B,19
2768,Hepatitis_C,20
2769,Hepatitis_D,21
2770,Hepatitis_E,22
2771,Alcoholic_hepatitis,3
2772,Tuberculosis,36
2773,Common_Cold,10
2774,Pneumonia,34
2775,Dimorphic_hemmorhoids(piles),13
2776,Heart_attack,18
2777,Varicose_veins,39
2778,Hypothyroidism,26
2779,Hyperthyroidism,24
2780,Hypoglycemia,25
2781,Osteoarthristis,31
2782,Arthritis,5
2783,(vertigo)_Paroymsal__Positional_Vertigo,0
2784,Acne,2
2785,Urinary_tract_infection,38
2786,Psoriasis,35
2787,Impetigo,27
2788,Fungal_infection,15
2789,Allergy,4
2790,GERD,16
2791,Chronic_cholestasis,9
2792,Drug_Reaction,14
2793,Peptic_ulcer_diseae,33
2794,AIDS,1
2795,Diabetes,12
2796,Gastroenteritis,17
2797,Bronchial_Asthma,6
2798,Hypertension,23
2799,Migraine,30
2800,Cervical_spondylosis,7
2801,Paralysis_(brain_hemorrhage),32
2802,Jaundice,28
2803,Malaria,29
2804,Chicken_pox,8
2805,Dengue,11
2806,Typhoid,37
2807,hepatitis_A,40
2808,Hepatitis_B,19
2809,Hepatitis_C,20
2810,Hepatitis_D,21
2811,Hepatitis_E,22
2812,Alcoholic_hepatitis,3
2813,Tuberculosis,36
2814,Common_Cold,10
2815,Pneumonia,34
2816,Dimorphic_hemmorhoids(piles),13
2817,Heart_attack,18
2818,Varicose_veins,39
2819,Hypothyroidism,26
2820,Hyperthyroidism,24
2821,Hypoglycemia,25
2822,Osteoarthristis,31
2823,Arthritis,5
2824,(vertigo)_Paroymsal__Positional_Vertigo,0
2825,Acne,2
2826,Urinary_tract_infection,38
2827,Psoriasis,35
2828,Impetigo,27
2829,Fungal_infection,15
2830,Allergy,4
2831,GERD,16
2832,Chronic_cholestasis,9
2833,Drug_Reaction,14
2834,Peptic_ulcer_diseae,33
2835,AIDS,1
2836,Diabetes,12
2837,Gastroenteritis,17
2838,Bronchial_Asthma,6
2839,Hypertension,23
2840,Migraine,30
2841,Cervical_spondylosis,7
2842,Paralysis_(brain_hemorrhage),32
2843,Jaundice,28
2844,Malaria,29
2845,Chicken_pox,8
2846,Dengue,11
2847,Typhoid,37
2848,hepatitis_A,40
2849,Hepatitis_B,19
2850,Hepatitis_C,20
2851,Hepatitis_D,21
2852,Hepatitis_E,22
2853,Alcoholic_hepatitis,3
2854,Tuberculosis,36
2855,Common_Cold,10
2856,Pneumonia,34
2857,Dimorphic_hemmorhoids(piles),13
2858,Heart_attack,18
2859,Varicose_veins,39
2860,Hypothyroidism,26
2861,Hyperthyroidism,24
2862,Hypoglycemia,25
2863,Osteoarthristis,31
2864,Arthritis,5
2865,(vertigo)_Paroymsal__Positional_Vertigo,0
2866,Acne,2
2867,Urinary_tract_infection,38
2868,Psoriasis,35
2869,Impetigo,27
2870,Fungal_infection,15
2871,Allergy,4
2872,GERD,16
2873,Chronic_cholestasis,9
2874,Drug_Reaction,14
2875,Peptic_ulcer_diseae,33
2876,AIDS,1
2877,Diabetes,12
2878,Gastroenteritis,17
2879,Bronchial_Asthma,6
2880,Hypertension,23
2881,Migraine,30
2882,Cervical_spondylosis,7
2883,Paralysis_(brain_hemorrhage),32
2884,Jaundice,28
2885,Malaria,29
2886,Chicken_pox,8
2887,Dengue,11
2888,Typhoid,37
2889,hepatitis_A,40
2890,Hepatitis_B,19
2891,Hepatitis_C,20
2892,Hepatitis_D,21
2893,Hepatitis_E,22
2894,Alcoholic_hepatitis,3
2895,Tuberculosis,36
2896,Common_Cold,10
2897,Pneumonia,34
2898,Dimorphic_hemmorhoids(piles),13
2899,Heart_attack,18
2900,Varicose_veins,39
2901,Hypothyroidism,26
2902,Hyperthyroidism,24
2903,Hypoglycemia,25
2904,Osteoarthristis,31
2905,Arthritis,5
2906,(vertigo)_Paroymsal__Positional_Vertigo,0
2907,Acne,2
2908,Urinary_tract_infection,38
2909,Psoriasis,35
2910,Impetigo,27
2911,Fungal_infection,15
2912,Allergy,4
2913,GERD,16
2914,Chronic_cholestasis,9
2915,Drug_Reaction,14
2916,Peptic_ulcer_diseae,33
2917,AIDS,1
2918,Diabetes,12
2919,Gastroenteritis,17
2920,Bronchial_Asthma,6
2921,Hypertension,23
2922,Migraine,30
2923,Cervical_spondylosis,7
2924,Paralysis_(brain_hemorrhage),32
2925,Jaundice,28
2926,Malaria,29
2927,Chicken_pox,8
2928,Dengue,11
2929,Typhoid,37
2930,hepatitis_A,40
2931,Hepatitis_B,19
2932,Hepatitis_C,20
2933,Hepatitis_D,21
2934,Hepatitis_E,22
2935,Alcoholic_hepatitis,3
2936,Tuberculosis,36
2937,Common_Cold,10
2938,Pneumonia,34
2939,Dimorphic_hemmorhoids(piles),13
2940,Heart_attack,18
2941,Varicose_veins,39
2942,Hypothyroidism,26
2943,Hyperthyroidism,24
2944,Hypoglycemia,25
2945,Osteoarthristis,31
2946,Arthritis,5
2947,(vertigo)_Paroymsal__Positional_Vertigo,0
2948,Acne,2
2949,Urinary_tract_infection,38
2950,Psoriasis,35
2951,Impetigo,27
2952,Fungal_infection,15
2953,Allergy,4
2954,GERD,16
2955,Chronic_cholestasis,9
2956,Drug_Reaction,14
2957,Peptic_ulcer_diseae,33
2958,AIDS,1
2959,Diabetes,12
2960,Gastroenteritis,17
2961,Bronchial_Asthma,6
2962,Hypertension,23
2963,Migraine,30
2964,Cervical_spondylosis,7
2965,Paralysis_(brain_hemorrhage),32
2966,Jaundice,28
2967,Malaria,29
2968,Chicken_pox,8
2969,Dengue,11
2970,Typhoid,37
2971,hepatitis_A,40
2972,Hepatitis_B,19
2973,Hepatitis_C,20
2974,Hepatitis_D,21
2975,Hepatitis_E,22
2976,Alcoholic_hepatitis,3
2977,Tuberculosis,36
2978,Common_Cold,10
2979,Pneumonia,34
2980,Dimorphic_hemmorhoids(piles),13
2981,Heart_attack,18
2982,Varicose_veins,39
2983,Hypothyroidism,26
2984,Hyperthyroidism,24
2985,Hypoglycemia,25
2986,Osteoarthristis,31
2987,Arthritis,5
2988,(vertigo)_Paroymsal__Positional_Vertigo,0
2989,Acne,2
2990,Urinary_tract_infection,38
2991,Psoriasis,35
2992,Impetigo,27
2993,Fungal_infection,15
2994,Allergy,4
2995,GERD,16
2996,Chronic_cholestasis,9
2997,Drug_Reaction,14
2998,Peptic_ulcer_diseae,33
2999,AIDS,1
3000,Diabetes,12
3001,Gastroenteritis,17
3002,Bronchial_Asthma,6
3003,Hypertension,23
3004,Migraine,30
3005,Cervical_spondylosis,7
3006,Paralysis_(brain_hemorrhage),32
3007,Jaundice,28
3008,Malaria,29
3009,Chicken_pox,8
3010,Dengue,11
3011,Typhoid,37
3012,hepatitis_A,40
3013,Hepatitis_B,19
3014,Hepatitis_C,20
3015,Hepatitis_D,21
3016,Hepatitis_E,22
3017,Alcoholic_hepatitis,3
3018,Tuberculosis,36
3019,Common_Cold,10
3020,Pneumonia,34
3021,Dimorphic_hemmorhoids(piles),13
3022,Heart_attack,18
3023,Varicose_veins,39
3024,Hypothyroidism,26
3025,Hyperthyroidism,24
3026,Hypoglycemia,25
3027,Osteoarthristis,31
3028,Arthritis,5
3029,(vertigo)_Paroymsal__Positional_Vertigo,0
3030,Acne,2
3031,Urinary_tract_infection,38
3032,Psoriasis,35
3033,Impetigo,27
3034,Fungal_infection,15
3035,Allergy,4
3036,GERD,16
3037,Chronic_cholestasis,9
3038,Drug_Reaction,14
3039,Peptic_ulcer_diseae,33
3040,AIDS,1
3041,Diabetes,12
3042,Gastroenteritis,17
3043,Bronchial_Asthma,6
3044,Hypertension,23
3045,Migraine,30
3046,Cervical_spondylosis,7
3047,Paralysis_(brain_hemorrhage),32
3048,Jaundice,28
3049,Malaria,29
3050,Chicken_pox,8
3051,Dengue,11
3052,Typhoid,37
3053,hepatitis_A,40
3054,Hepatitis_B,19
3055,Hepatitis_C,20
3056,Hepatitis_D,21
3057,Hepatitis_E,22
3058,Alcoholic_hepatitis,3
3059,Tuberculosis,36
3060,Common_Cold,10
3061,Pneumonia,34
3062,Dimorphic_hemmorhoids(piles),13
3063,Heart_attack,18
3064,Varicose_veins,39
3065,Hypothyroidism,26
3066,Hyperthyroidism,24
3067,Hypoglycemia,25
3068,Osteoarthristis,31
3069,Arthritis,5
3070,(vertigo)_Paroymsal__Positional_Vertigo,0
3071,Acne,2
3072,Urinary_tract_infection,38
3073,Psoriasis,35
3074,Impetigo,27
3075,Fungal_infection,15
3076,Allergy,4
3077,GERD,16
3078,Chronic_cholestasis,9
3079,Drug_Reaction,14
3080,Peptic_ulcer_diseae,33
3081,AIDS,1
3082,Diabetes,12
3083,Gastroenteritis,17
3084,Bronchial_Asthma,6
3085,Hypertension,23
3086,Migraine,30
3087,Cervical_spondylosis,7
3088,Paralysis_(brain_hemorrhage),32
3089,Jaundice,28
3090,Malaria,29
3091,Chicken_pox,8
3092,Dengue,11
3093,Typhoid,37
3094,hepatitis_A,40
3095,Hepatitis_B,19
3096,Hepatitis_C,20
3097,Hepatitis_D,21
3098,Hepatitis_E,22
3099,Alcoholic_hepatitis,3
3100,Tuberculosis,36
3101,Common_Cold,10
3102,Pneumonia,34
3103,Dimorphic_hemmorhoids(piles),13
3104,Heart_attack,18
3105,Varicose_veins,39
3106,Hypothyroidism,26
3107,Hyperthyroidism,24
3108,Hypoglycemia,25
3109,Osteoarthristis,31
3110,Arthritis,5
3111,(vertigo)_Paroymsal__Positional_Vertigo,0
3112,Acne,2
3113,Urinary_tract_infection,38
3114,Psoriasis,35
3115,Impetigo,27
3116,Fungal_infection,15
3117,Allergy,4
3118,GERD,16
3119,Chronic_cholestasis,9
3120,Drug_Reaction,14
3121,Peptic_ulcer_diseae,33
3122,AIDS,1
3123,Diabetes,12
3124,Gastroenteritis,17
3125,Bronchial_Asthma,6
